pfcn_plnt_nm,sido_nm,ctpr_cd,adstrd_nm,adstrd_cd,legaldong_cd,legaldong_nm
남동정수장,인천광역시,인천광역시,간석1동,2820053000,28200102,간석동
남동정수장,인천광역시,인천광역시,간석2동,2820054000,28200101,구월동
남동정수장,인천광역시,인천광역시,간석3동,2820055000,28200102,간석동
남동정수장,인천광역시,인천광역시,간석4동,2820055100,28200102,간석동
남동정수장,인천광역시,인천광역시,구월1동,2820051000,28200101,구월동
남동정수장,인천광역시,인천광역시,구월2동,2820052000,28200101,구월동
남동정수장,인천광역시,인천광역시,구월3동,2820052100,28200101,구월동
남동정수장,인천광역시,인천광역시,구월4동,2820052200,28200101,구월동
남동정수장,인천광역시,인천광역시,만수1동,2820056000,28200103,만수동
남동정수장,인천광역시,인천광역시,만수2동,2820057000,28200103,만수동
남동정수장,인천광역시,인천광역시,만수3동,2820058000,28200103,만수동
남동정수장,인천광역시,인천광역시,만수4동,2820058100,28200103,만수동
남동정수장,인천광역시,인천광역시,만수5동,2820058200,28200103,만수동
남동정수장,인천광역시,인천광역시,만수6동,2820058300,28200103,만수동
남동정수장,인천광역시,인천광역시,십정2동,2823769000,28237102,십정동
남동정수장,인천광역시,인천광역시,일신동,2823767000,28237108,일신동
남동정수장,인천광역시,인천광역시,장수서창동,2820065000,28200104,장수동
남동정수장,전라남도,진도군,임회면,4690034000,46900340,임회면
남면정수장,강원도,양구군,남면,4280031000,42800310,남면
남양정수장,경상북도,울릉군,서면,4794031000,47940310,서면
남원정수장,제주특별자치도,서귀포시,남원읍,5013025300,50130253,남원읍
남원정수장,제주특별자치도,서귀포시,성산읍,5013025900,50130259,성산읍
남원정수장,제주특별자치도,서귀포시,표선면,5013032000,50130320,표선면
남원정수장,제주특별자치도,제주시,우도면,5011033000,50110330,우도면
남정정수장,경상북도,영덕군,남정면,4777032000,47770320,남정면
남정정수장,전라남도,순천시,남제동,4615059000,46150116,남정동
남정정수장,전라남도,순천시,매곡동,4615054000,46150107,매곡동
남정정수장,전라남도,순천시,삼산동,4615055000,46150108,석현동
남정정수장,전라남도,순천시,상사면,4615040000,46150400,상사면
남정정수장,전라남도,순천시,서면,4615032000,46150320,서면
남정정수장,전라남도,순천시,장천동,4615061000,46150119,장천동
남정정수장,전라남도,순천시,저전동,4615060000,46150118,저전동
남정정수장,전라남도,순천시,조곡동,4615056000,46150111,조곡동
남정정수장,전라남도,순천시,중앙동,4615062000,46150120,남내동
남정정수장,전라남도,순천시,풍덕동,4615058000,46150115,풍덕동
남정정수장,전라남도,순천시,향동,4615051500,46150101,삼거동
낭성정수장,충청북도,청주시,낭성면,4311131000,43111310,낭성면
내북정수장,충청북도,보은군,내북면,4372039000,43720390,내북면
노온정수장,경기도,광명시,광명1동,4121051000,41210101,광명동
노온정수장,경기도,광명시,광명2동,4121052000,41210101,광명동
노온정수장,경기도,광명시,광명3동,4121054000,41210101,광명동
노온정수장,경기도,광명시,광명4동,4121055000,41210101,광명동
노온정수장,경기도,광명시,광명5동,4121056000,41210101,광명동
노온정수장,경기도,광명시,광명6동,4121057000,41210101,광명동
노온정수장,경기도,광명시,광명7동,4121058000,41210101,광명동
노온정수장,경기도,광명시,소하1동,4121064000,41210104,소하동
노온정수장,경기도,광명시,소하2동,4121065000,41210104,소하동
노온정수장,경기도,광명시,철산1동,4121059000,41210102,철산동
노온정수장,경기도,광명시,철산2동,4121060000,41210102,철산동
노온정수장,경기도,광명시,철산3동,4121061000,41210102,철산동
노온정수장,경기도,광명시,철산4동,4121062000,41210102,철산동
노온정수장,경기도,광명시,하안1동,4121063100,41210103,하안동
노온정수장,경기도,광명시,하안2동,4121063200,41210103,하안동
노온정수장,경기도,광명시,하안3동,4121063300,41210103,하안동
노온정수장,경기도,광명시,하안4동,4121063400,41210103,하안동
노온정수장,경기도,광명시,학온동,4121066000,41210105,노온사동
노온정수장,경기도,시흥시,대야동,4139051000,41390101,대야동
노온정수장,경기도,시흥시,매화동,4139055000,41390108,매화동
노온정수장,경기도,시흥시,신천동,4139052000,41390102,신천동
노온정수장,경기도,시흥시,신현동,4139053100,41390103,방산동
노온정수장,경기도,시흥시,은행동,4139054000,41390106,은행동
단성정수장,경상남도,산청군,단성면,4886037000,48860370,단성면
단성정수장,경상남도,산청군,신등면,4886040000,48860400,신등면
단성정수장,경상남도,산청군,신안면,4886038000,48860380,신안면
단양정수장,충청북도,단양군,가곡면,4380032000,43800320,가곡면
단양정수장,충청북도,단양군,단성면,4380036000,43800360,단성면
단양정수장,충청북도,단양군,단양읍,4380025000,43800250,단양읍
단양정수장,충청북도,단양군,대강면,4380031000,43800310,대강면
단양정수장,충청북도,단양군,매포읍,4380025300,43800253,매포읍
단양정수장,충청북도,단양군,어상천면,4380034000,43800340,어상천면
단양정수장,충청북도,단양군,적성면,4380035000,43800350,적성면
단월1정수장,충청북도,충주시,교현·안림동,4313053500,43130105,교현동
단월1정수장,충청북도,충주시,성내·충인동,4313051500,43130101,성내동
단월1정수장,충청북도,충주시,용산동,4313055000,43130106,용산동
단월1정수장,충청북도,충주시,호암·직동,4313058000,43130107,호암동
단월2정수장,충청북도,충주시,교현2동,4313054000,43130105,교현동
단월2정수장,충청북도,충주시,달천동,4313060500,43130109,단월동
단월2정수장,충청북도,충주시,목행·용탄동,4313064000,43130119,목행동
단월2정수장,충청북도,충주시,문화동,4313057100,43130127,문화동
단월2정수장,충청북도,충주시,봉방동,4313061000,43130115,봉방동
단월2정수장,충청북도,충주시,연수동,4313063000,43130118,연수동
단월2정수장,충청북도,충주시,지현동,4313056000,43130125,지현동
단월2정수장,충청북도,충주시,칠금·금릉동,4313062500,43130116,칠금동
대관령정수장,강원도,평창군,대관령면,4276038000,42760380,대관령면
대둔산정수장,전라북도,완주군,운주면,4571038000,45710380,운주면
대룡정수장,전라남도,순천시,덕연동,4615057000,46150112,생목동
대룡정수장,전라남도,순천시,도사동,4615063500,46150123,교량동
대룡정수장,전라남도,순천시,왕조1동,4615066100,46150132,왕지동
대룡정수장,전라남도,순천시,왕조2동,4615066500,46150133,조례동
대룡정수장,전라남도,순천시,해룡면,4615031000,46150310,해룡면
대불정수장,전라북도,진안군,주천면,4572040000,45720400,주천면
대산정수장,경상남도,창원시,가음정동,4812355000,48123103,가음정동
대산정수장,경상남도,창원시,대산면,4812132000,48121320,대산면
대산정수장,경상남도,창원시,동읍,4812125000,48121250,동읍
대산정수장,경상남도,창원시,사파동,4812354000,48123101,토월동
대산정수장,경상남도,창원시,상남동,4812353000,48123103,가음정동
대산정수장,경상남도,창원시,성주동,4812356000,48123106,남산동
대산정수장,경상남도,창원시,의창동,4812151000,48121101,북동
대산정수장,경상남도,창원시,팔룡동,4812152000,48121110,삼동동
대신정수장,전라남도,영광군,백수읍,4687025300,46870253,백수읍
대야정수장,전라남도,완도군,신지면,4689032000,46890320,신지면
덕남정수장,광주광역시,광주광역시,광천동,2914073000,29140115,광천동
덕남정수장,광주광역시,광주광역시,금호1동,2914082100,29140130,금호동
덕남정수장,광주광역시,광주광역시,농성2동,2914066000,29140106,농성동
덕남정수장,광주광역시,광주광역시,도산동,2920054000,29200102,도산동
덕남정수장,광주광역시,광주광역시,동곡동,2920066000,29200138,하산동
덕남정수장,광주광역시,광주광역시,동천동,2914084000,29140133,동천동
덕남정수장,광주광역시,광주광역시,본량동,2920069000,29200167,남산동
덕남정수장,광주광역시,광주광역시,비아동,2920062000,29200112,비아동
덕남정수장,광주광역시,광주광역시,사직동,2915554500,29155101,사동
덕남정수장,광주광역시,광주광역시,삼도동,2920068000,29200156,도덕동
덕남정수장,광주광역시,광주광역시,상무1동,2914075100,29140118,쌍촌동
덕남정수장,광주광역시,광주광역시,상무2동,2914075200,29140118,쌍촌동
덕남정수장,광주광역시,광주광역시,송정1동,2920051500,29200101,송정동
덕남정수장,광주광역시,광주광역시,송정2동,2920052500,29200101,송정동
덕남정수장,광주광역시,광주광역시,수완동,2920063700,29200114,수완동
덕남정수장,광주광역시,광주광역시,신가동,2920063000,29200118,신창동
덕남정수장,광주광역시,광주광역시,신안동,2917058000,29170106,신안동
덕남정수장,광주광역시,광주광역시,신창동,2920070000,29200118,신창동
덕남정수장,광주광역시,광주광역시,신흥동,2920055000,29200103,도호동
덕남정수장,광주광역시,광주광역시,양동,2914057500,29140104,양동
덕남정수장,광주광역시,광주광역시,어룡동,2920056500,29200105,서봉동
덕남정수장,광주광역시,광주광역시,우산동,2920058000,29200109,우산동
덕남정수장,광주광역시,광주광역시,운남동,2920063500,29200119,신가동
덕남정수장,광주광역시,광주광역시,월곡1동,2920060000,29200128,월곡동
덕남정수장,광주광역시,광주광역시,월곡2동,2920061000,29200127,산정동
덕남정수장,광주광역시,광주광역시,유덕동,2914074000,29140116,유촌동
덕남정수장,광주광역시,광주광역시,임곡동,2920065000,29200129,등임동
덕남정수장,광주광역시,광주광역시,주월2동,2915570000,29155104,월산동
덕남정수장,광주광역시,광주광역시,첨단1동,2920062400,29200112,비아동
덕남정수장,광주광역시,광주광역시,첨단2동,2920062600,29200114,수완동
덕남정수장,광주광역시,광주광역시,치평동,2914074500,29140118,쌍촌동
덕남정수장,광주광역시,광주광역시,평동,2920067000,29200145,옥동
덕남정수장,광주광역시,광주광역시,풍암동,2914083000,29140119,화정동
덕남정수장,광주광역시,광주광역시,하남동,2920064000,29200121,안청동
덕남정수장,광주광역시,광주광역시,학운동,2911071000,29110121,운림동
덕산정수장,강원도,인제군,북면,4281032000,42810320,북면
덕산정수장,강원도,인제군,인제읍,4281025000,42810250,인제읍
덕산정수장,경상남도,김해시,대동면,4825037000,48250370,대동면
